Num	GeneID	condition1-reversecomp	condition1	condition2-reversecomp	condition2	condition3-reversecomp	condition3	condition1-reversecomp(Normalized)	condition1(Normalized)	condition2-reversecomp(Normalized)	condition2(Normalized)	condition3-reversecomp(Normalized)	condition3(Normalized)	Start	Stop	Order	Strand	Length	PID	Gene	Function
3491	SMc02324	0	0	0	0	0	0	0	0	0	0	0	0	695084	696073	SMc0632	+	990	15964383	-	periplasmic binding ABC transporter protein
3492	SMc02325	0	0	0	0	0	0	0	0	0	0	0	0	696263	697774	SMc0633	+	1512	15964384	-	ABC transporter ATP-binding protein
3493	SMc03000	0	0	0	0	0	0	0	0	0	0	0	0	697771	698751	SMc0634	+	981	15964385	-	ABC transporter permease
3494	SMc03001	0	0	0	0	0	0	0	0	0	0	0	0	698751	699755	SMc0635	+	1005	15964386	-	ABC transporter permease
3495	SMc03002	0	0	0	0	0	0	0	0	0	0	0	0	699766	700080	SMc0636	+	315	15964387	-	hypothetical protein
3496	SMc03003	0	0	0	0	0	0	0	0	0	0	0	0	700077	701465	SMc0637	+	1389	15964388	-	hypothetical protein
3497	SMc03004	0	0	0	0	0	0	0	0	0	0	0	0	702172	703773	SMc0638	+	1602	15964389	mcpE	chemoreceptor (methyl-accepting chemotaxis protein)
3498	SMc03005	0	0	0	0	0	0	0	0	0	0	0	0	703799	704092	SMc0639	+	294	15964390	-	hypothetical protein
3499	SMc03006	0	0	0	0	0	0	0	0	0	0	0	0	704096	704461	SMc0640	+	366	15964391	cheY1	chemotaxis regulator protein
3500	SMc03007	0	0	0	0	0	0	0	0	0	0	0	0	704482	706758	SMc0641	+	2277	15964392	cheA	chemotaxis protein (sensory transduction histidine kinase)
3501	SMc03008	0	0	0	0	0	0	0	0	0	0	0	0	706764	707231	SMc0642	+	468	15964393	cheW1	chemotaxis protein
3502	SMc03009	0	0	0	0	0	0	0	0	0	0	0	0	707228	708136	SMc0643	+	909	15964394	cheR	chemotaxis protein methyltransferase
3503	SMc03010	0	0	0	0	0	0	0	0	0	0	0	0	708133	709182	SMc0644	+	1050	15964395	cheB	chemotaxis-specific methylesterase
3504	SMc03011	0	0	0	0	0	0	0	0	0	0	0	0	709182	709571	SMc0645	+	390	15964396	cheY2	chemotaxis regulator protein
3505	SMc03012	0	0	0	0	0	0	0	0	0	0	0	0	709568	710119	SMc0646	+	552	15964397	cheD	chemoreceptor glutamine deamidase CheD
3506	SMc03013	0	0	0	0	0	0	0	0	0	0	0	0	710149	710523	SMc0647	+	375	15964398	-	hypothetical protein
3507	SMc03014	0	0	0	0	0	0	0	0	0	0	0	0	711589	713262	SMc0648	+	1674	15964399	fliF	flagellar MS-ring protein
3508	SMc03015	0	0	0	0	0	0	0	0	0	0	0	0	714089	714826	SMc0649	+	738	15964400	-	transcriptional regulator
3509	SMc03016	0	0	0	0	0	0	0	0	0	0	0	0	714838	715578	SMc0650	+	741	15964401	-	transcriptional regulator
3510	SMc03017	0	0	0	0	0	0	0	0	0	0	0	0	715587	716033	SMc0651	-	447	15964402	-	hypothetical protein
3511	SMc03018	0	0	0	0	0	0	0	0	0	0	0	0	716030	717112	SMc0652	-	1083	15964403	flhB	flagellar biosynthesis protein FlhB
3512	SMc03019	0	0	0	0	0	0	0	0	0	0	0	0	717324	718361	SMc0653	-	1038	15964404	fliG	flagellar motor switch protein G
3513	SMc03020	0	0	0	0	0	0	0	0	0	0	0	0	718449	719081	SMc0654	-	633	15964405	fliN	flagellar motor switch protein
3514	SMc03021	0	0	0	0	0	0	0	0	0	0	0	0	719101	720048	SMc0655	-	948	15964406	fliM	flagellar motor switch transmembrane protein
3515	SMc03022	0	0	0	0	0	0	0	0	0	0	0	0	720050	720928	SMc0656	-	879	15964407	motA	flagellar motor protein MotA
3516	SMc03023	0	0	0	0	0	0	0	0	0	0	0	0	721127	721906	SMc0657	+	780	15964408	-	hypothetical protein
3517	SMc03024	0	0	0	0	0	0	0	0	0	0	0	0	721908	722633	SMc0658	+	726	15964409	flgF	flagellar basal body rod protein FlgF
3518	SMc03025	0	0	0	0	0	0	0	0	0	0	0	0	722679	724082	SMc0659	+	1404	15964410	fliI	flagellum-specific ATP synthase
3519	SMc03026	0	0	0	0	0	0	0	0	0	0	0	0	724079	724630	SMc0660	+	552	15964411	-	hypothetical protein
3520	SMc03027	0	0	0	0	0	0	0	0	0	0	0	0	724938	725318	SMc0661	+	381	15964412	flgB	flagellar basal body rod protein FlgB
3521	SMc03028	0	0	0	0	0	0	0	0	0	0	0	0	725325	725744	SMc0662	+	420	15964413	flgC	flagellar basal body rod protein FlgC
3522	SMc03029	0	0	0	0	0	0	0	0	0	0	0	0	725744	726079	SMc0663	+	336	15964414	fliE	flagellar hook-basal body protein FliE
3523	SMc03030	0	0	0	0	0	0	0	0	0	0	0	0	726091	726879	SMc0664	+	789	15964415	flgG	flagellar basal body rod protein FlgG
3524	SMc03031	0	0	0	0	0	0	0	0	0	0	0	0	726901	727407	SMc0665	+	507	15964416	flgA	flagellar basal body P-ring biosynthesis protein FlgA
3525	SMc03032	0	0	0	0	0	0	0	0	0	0	0	0	727404	728519	SMc0666	+	1116	15964417	flgI	flagellar basal body P-ring protein
3526	SMc03033	0	0	0	0	0	0	0	0	0	0	0	0	728516	729055	SMc0667	+	540	15964418	-	hypothetical protein
3527	SMc03034	0	0	0	0	0	0	0	0	0	0	0	0	729052	729762	SMc0668	+	711	15964419	flgH	flagellar basal body L-ring protein
3528	SMc03035	0	0	0	0	0	0	0	0	0	0	0	0	729778	730269	SMc0669	+	492	15964420	fliL	flagellar transmembrane protein
3529	SMc03036	0	0	0	0	0	0	0	0	0	0	0	0	730277	731014	SMc0670	+	738	15964421	fliP	flagellar biosynthesis protein FliP
3530	SMc03037	0	0	0	0	0	0	0	0	0	0	0	0	731285	732469	SMc0671	+	1185	15964422	flaA	flagellin A
3531	SMc03038	0	0	0	0	0	0	0	0	0	0	0	0	732812	733996	SMc0672	+	1185	15964423	flaB	flagellin B protein
3532	SMc03039	0	0	0	0	0	0	0	0	0	0	0	0	734262	735467	SMc0673	+	1206	15964424	flaD	flagellin D protein
3533	SMc03040	0	0	0	0	0	0	0	0	0	0	0	0	735785	736750	SMc0674	+	966	15964425	flaC	flagellin protein
3534	SMc03041	0	0	0	0	0	0	0	0	0	0	0	0	737106	737753	SMc0675	+	648	15964426	-	hypothetical protein
3535	SMc03042	0	0	0	0	0	0	0	0	0	0	0	0	737750	738934	SMc0676	+	1185	15964427	motB	flagellar motor protein MotB
3536	SMc03043	0	0	0	0	0	0	0	0	0	0	0	0	738938	740242	SMc0677	+	1305	15964428	motC	chemotaxis protein
3537	SMc03044	0	0	0	0	0	0	0	0	0	0	0	0	740239	741666	SMc0678	+	1428	15964429	motD	chemotaxis protein (motility protein D)
3538	SMc03045	0	0	0	0	0	0	0	0	0	0	0	0	741602	742168	SMc0679	+	567	15964430	-	hypothetical protein
3539	SMc03046	0	0	0	0	0	0	0	0	0	0	0	0	742440	743111	SMc0680	+	672	15964431	-	transcriptional regulator
3540	SMc03047	0	0	0	0	0	0	0	0	0	0	0	0	743202	744422	SMc0681	+	1221	15964432	flgE	flagellar hook protein FlgE
3541	SMc03048	0	0	0	0	0	0	0	0	0	0	0	0	744506	745924	SMc0682	+	1419	15964433	flgK	flagellar hook-associated protein FlgK
3542	SMc03049	0	0	0	0	0	0	0	0	0	0	0	0	745927	746964	SMc0683	+	1038	15964434	flgL	flagellar hook-associated protein FlgL
3543	SMc03050	0	0	0	0	0	0	0	0	0	0	0	0	747002	747349	SMc0684	+	348	15964435	flaF	flagellar biosynthesis regulatory protein FlaF
3544	SMc03051	0	0	0	0	0	0	0	0	0	0	0	0	747346	747795	SMc0685	+	450	15964436	flbT	flagellar biosynthesis repressor FlbT
3545	SMc03052	0	0	0	0	0	0	0	0	0	0	0	0	747786	748202	SMc0686	+	417	15964437	flgD	flagellar basal body rod modification protein
3546	SMc03053	0	0	0	0	0	0	0	0	0	0	0	0	748209	748475	SMc0687	+	267	15964438	fliQ	flagellar biosynthesis protein FliQ
3547	SMc03054	0	0	0	0	0	0	0	0	0	0	0	0	748600	750687	SMc0688	+	2088	15964439	flhA	flagellar biosynthesis protein FlhA
3548	SMc03055	0	0	0	0	0	0	0	0	0	0	0	0	750684	751436	SMc0689	+	753	15964440	fliR	flagellar biosynthesis protein FliR
3549	SMc03056	0	0	0	0	0	0	0	0	0	0	0	0	751441	751854	SMc0690	+	414	15964441	-	hypothetical protein
3550	SMc03071	0	0	0	0	0	0	0	0	0	0	0	0	751953	752507	SMc0691	+	555	15964442	-	hypothetical protein
3551	SMc03072	0	0	0	0	0	0	0	0	0	0	0	0	752633	753001	SMc0692	+	369	15964443	-	hypothetical protein
3552	SMc03057	0	0	0	0	0	0	0	0	0	0	0	0	753001	753567	SMc0693	+	567	15964444	-	hypothetical protein
3553	SMc03058	0	0	0	0	0	0	0	0	0	0	0	0	753602	754591	SMc0694	-	990	15964445	-	glycosyltransferase
3554	SMc03059	0	0	0	0	0	0	0	0	0	0	0	0	754910	755809	SMc0695	+	900	15964446	folD2	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase
3555	SMc03060	0	0	0	0	0	0	0	0	0	0	0	0	756368	757438	SMc0696	-	1071	15964447	aglR	transcriptional regulator
3556	SMc03061	0	0	0	0	0	0	0	0	0	0	0	0	757756	759132	SMc0697	+	1377	15964448	aglE	alpha-glucoside ABC transporter periplasmic-binding protein
3557	SMc03062	0	0	0	0	0	0	0	0	0	0	0	0	759384	760394	SMc0698	+	1011	15964449	aglF	alpha-glucoside ABC transporter permease
3558	SMc03063	0	0	0	0	0	0	0	0	0	0	0	0	760396	761538	SMc0699	+	1143	15964450	aglG	alpha-glucoside ABC transporter permease
3559	SMc03064	0	0	0	0	0	0	0	0	0	0	0	0	761568	763223	SMc0700	+	1656	15964451	aglA	alpha-glucosidase
3560	SMc03065	0	0	0	0	0	0	0	0	0	0	0	0	763243	764331	SMc0701	+	1089	15964452	aglK	alpha-glucoside ABC transporter ATP-binding protein
3561	SMc03066	0	0	0	0	0	0	0	0	0	0	0	0	764433	764843	SMc0702	+	411	195970200	-	hypothetical protein
3562	SMc03067	0	0	0	0	0	0	0	0	0	0	0	0	765114	766277	SMc0703	-	1164	15964454	TRm22	transposase
3563	SMc03068	0	0	0	0	0	0	0	0	0	0	0	0	766634	768454	SMc0704	-	1821	15964455	edd	phosphogluconate dehydratase
3564	SMc03069	0	0	0	0	0	0	0	0	0	0	0	0	768546	769244	SMc0705	-	699	15964456	pgl	6-phosphogluconolactonase
3565	SMc03070	0	0	0	0	0	0	0	0	0	0	0	0	769253	770728	SMc0706	-	1476	15964457	zwf	glucose-6-phosphate 1-dehydrogenase
3566	SMc00761	0	0	0	0	0	0	0	0	0	0	0	0	770925	772211	SMc0707	-	1287	15964458	ordL2	oxidoreductase
3567	SMc00762	0	0	0	0	0	0	0	0	0	0	0	0	772228	773664	SMc0708	-	1437	15964459	-	glutamine synthetase
3568	SMc00763	0	0	0	0	0	0	0	0	0	0	0	0	773789	774973	SMc0709	+	1185	15964460	-	hypothetical protein
3569	SMc00764	0	0	0	0	0	0	0	0	0	0	0	0	775244	775384	SMc0710	+	141	15964461	-	hypothetical protein
3570	SMc00765	0	0	0	0	0	0	0	0	0	0	0	0	775714	778239	SMc0711	+	2526	15964462	mcpZ	methyl-accepting chemotaxis protein
3571	SMc00766	0	0	0	0	0	0	0	0	0	0	0	0	778588	779463	SMc0712	+	876	15964463	-	transcriptional regulator
3572	SMc00767	0	0	0	0	0	0	0	0	0	0	0	0	779629	779868	SMc0713	-	240	15964464	-	hypothetical protein
3573	SMc00768	0	0	0	0	0	0	0	0	0	0	0	0	779980	781269	SMc0714	-	1290	15964465	aceA	isocitrate lyase
3574	SMc00769	0	0	0	0	0	0	0	0	0	0	0	0	781497	782909	SMc0715	+	1413	15964466	-	hypothetical protein
3575	SMc00770	0	0	0	0	0	0	0	0	0	0	0	0	783254	784348	SMc0716	+	1095	15964467	potF	putrescine-binding periplasmic protein
3576	SMc00771	0	0	0	0	0	0	0	0	0	0	0	0	784466	785611	SMc0717	+	1146	15964468	potG	putrescine ABC transporter ATP-binding protein
3577	SMc00772	0	0	0	0	0	0	0	0	0	0	0	0	785616	786527	SMc0718	+	912	15964469	potH	putrescine ABC transporter permease
3578	SMc00773	0	0	0	0	0	0	0	0	0	0	0	0	786531	787352	SMc0719	+	822	15964470	potI	putrescine ABC transporter permease
3579	SMc00838	0	0	0	0	0	0	0	0	0	0	0	0	787646	789460	SMc0720	-	1815	15964471	-	hypothetical protein
3580	SMc00774	0	0	0	0	0	0	0	0	0	0	0	0	789645	791597	SMc0721	+	1953	15964472	acsA2	acetoacetyl-CoA synthetase
3581	SMc00775	0	0	0	0	0	0	0	0	0	0	0	0	791887	793569	SMc0722	-	1683	15964473	fbpB	iron(III) permease
3582	SMc00776	0	0	0	0	0	0	0	0	0	0	0	0	793692	797096	SMc0723	-	3405	15964474	-	sensor histidine kinase
3583	SMc00777	0	0	0	0	0	0	0	0	0	0	0	0	797329	797775	SMc0724	+	447	15964475	-	hypothetical protein
3584	SMc00778	0	0	0	0	0	0	0	0	0	0	0	0	798230	798997	SMc0725	+	768	15964476	-	oxidoreductase
3585	SMc00779	0	0	0	0	0	0	0	0	0	0	0	0	799009	800247	SMc0726	+	1239	15964477	-	FAD-dependent oxidoreductase
3586	SMc00780	0	0	0	0	0	0	0	0	0	0	0	0	800319	801200	SMc0727	-	882	15964478	-	transcriptional regulator
3587	SMc00781	0	0	0	0	0	0	0	0	0	0	0	0	801316	802812	SMc0728	+	1497	15964479	iolA	malonic semialdehyde oxidative decarboxylase
3588	SMc00782	0	0	0	0	0	0	0	0	0	0	0	0	803072	804184	SMc0729	+	1113	15964480	-	hypothetical protein
3589	SMc00783	0	0	0	0	0	0	0	0	0	0	0	0	804174	805226	SMc0730	+	1053	15964481	-	hypothetical protein
3590	SMc00784	0	0	0	0	0	0	0	0	0	0	0	0	805302	806345	SMc0731	-	1044	15964482	-	iron binding protein
3591	SMc00785	0	0	0	0	0	0	0	0	0	0	0	0	806545	807009	SMc0732	+	465	15964483	rirA	iron-responsive transcriptional regulator
3592	SMc00786	0	0	0	0	0	0	0	0	0	0	0	0	807487	809082	SMc0733	+	1596	15964484	dppA1	periplasmic dipeptide-binding protein
3593	SMc00787	0	0	0	0	0	0	0	0	0	0	0	0	809186	810190	SMc0734	+	1005	15964485	dppB1	peptide ABC transporter permease
3594	SMc00788	0	0	0	0	0	0	0	0	0	0	0	0	810201	811109	SMc0735	+	909	15964486	dppC1	peptide ABC transporter permease
3595	SMc00789	0	0	0	0	0	0	0	0	0	0	0	0	811111	811965	SMc0736	+	855	15964487	dppD1	peptide ABC transporter ATP-binding protein
3596	SMc00790	0	0	0	0	0	0	0	0	0	0	0	0	811962	812789	SMc0737	+	828	15964488	dppF1	peptide ABC transporter ATP-binding protein
3597	SMc00791	0	0	0	0	0	0	0	0	0	0	0	0	812854	813198	SMc0738	+	345	15964489	-	hypothetical protein
3598	SMc00792	0	0	0	0	0	0	0	0	0	0	0	0	813351	813521	SMc0739	+	171	15964490	-	hypothetical protein
3599	SMc00793	0	0	0	0	0	0	0	0	0	0	0	0	813623	814753	SMc0740	+	1131	15964491	-	permease
3600	SMc00794	0	0	0	0	0	0	0	0	0	0	0	0	814780	815577	SMc0741	-	798	15964492	-	two-component response regulator
3601	SMc00795	0	0	0	0	0	0	0	0	0	0	0	0	816102	816350	SMc0742	-	249	15964493	-	hypothetical protein
3602	SMc00796	0	0	0	0	0	0	0	0	0	0	0	0	817061	817225	SMc0743	+	165	15964494	-	hypothetical protein
3603	SMc00797	0	0	0	0	0	0	0	0	0	0	0	0	817466	818719	SMc0744	+	1254	15964495	-	oxidoreductase
3604	SMc00798	0	0	0	0	0	0	0	0	0	0	0	0	818874	819122	SMc0745	+	249	15964496	-	hypothetical protein
3605	SMc00799	0	0	0	0	0	0	0	0	0	0	0	0	819147	819719	SMc0746	-	573	15964497	-	hypothetical protein
3606	SMc00800	0	0	0	0	0	0	0	0	0	0	0	0	819830	820273	SMc0747	-	444	15964498	-	hypothetical protein
3607	SMc00801	0	0	0	0	0	0	0	0	0	0	0	0	820589	821245	SMc0748	+	657	15964499	-	hypothetical protein
3608	SMc00802	0	0	0	0	0	0	0	0	0	0	0	0	821447	821812	SMc0749	+	366	15964500	-	hypothetical protein
3609	SMc00803	0	0	0	0	0	0	0	0	0	0	0	0	822073	822888	SMc0750	-	816	15964501	-	hypothetical protein
3610	SMc00804	0	0	0	0	0	0	0	0	0	0	0	0	823007	824230	SMc0751	+	1224	15964502	-	hypothetical protein
3611	SMc00805	0	0	0	0	0	0	0	0	0	0	0	0	824264	824908	SMc0752	+	645	15964503	-	hypothetical protein
3612	SMc00806	0	0	0	0	0	0	0	0	0	0	0	0	825182	825550	SMc0753	+	369	15964504	-	hypothetical protein
3613	SMc00807	0	0	0	0	0	0	0	0	0	0	0	0	825818	827020	SMc0754	-	1203	15964505	-	transport transmembrane protein
3614	SMc00808	0	0	0	0	0	0	0	0	0	0	0	0	827099	828541	SMc0755	-	1443	15964506	chrA	chromate transporter
3615	SMc00809	0	0	0	0	0	0	0	0	0	0	0	0	828912	829178	SMc0756	-	267	15964507	-	signal peptide protein
3616	SMc00810	0	0	0	0	0	0	0	0	0	0	0	0	830836	832176	SMc0757	+	1341	15964508	-	hypothetical protein
3617	SMc00811	0	0	0	0	0	0	0	0	0	0	0	0	832173	832910	SMc0758	+	738	15964509	ftsJ	cell division protein
3618	SMc00812	0	0	0	0	0	0	0	0	0	0	0	0	832915	833298	SMc0759	+	384	15964510	-	hypothetical protein
3619	SMc00813	0	0	0	0	0	0	0	0	0	0	0	0	833376	834788	SMc0760	-	1413	15964511	-	transport transmembrane protein
3620	SMc00814	0	0	0	0	0	0	0	0	0	0	0	0	835041	836021	SMc0761	+	981	15964512	-	signal peptide protein
3621	SMc00815	0	0	0	0	0	0	0	0	0	0	0	0	836212	837714	SMc0762	+	1503	15964513	guaB	inosine 5'-monophosphate dehydrogenase
3622	SMc00816	0	0	0	0	0	0	0	0	0	0	0	0	837775	838191	SMc0763	+	417	15964514	-	hypothetical protein
3623	SMc00817	0	0	0	0	0	0	0	0	0	0	0	0	838306	839181	SMc0764	+	876	15964515	-	carboxymethylenebutenolidase (dienelactone hydrolase) protein
3624	SMc00818	0	0	0	0	0	0	0	0	0	0	0	0	839182	840117	SMc0765	-	936	15964516	oxyR	hydrogen peroxide-inducible genes activator (morphology and AUTO-aggregation control protein)
3625	SMc00819	0	0	0	0	0	0	0	0	0	0	0	0	840311	841795	SMc0766	+	1485	15964517	katA	catalase hydroperoxidase HPII(III) protein
3626	SMc00820	0	0	0	0	0	0	0	0	0	0	0	0	841879	842829	SMc0767	-	951	15964518	-	transcriptional regulator
3627	SMc00821	0	0	0	0	0	0	0	0	0	0	0	0	843040	843336	SMc0768	+	297	15964519	-	hypothetical protein
3628	SMc00822	0	0	0	0	0	0	0	0	0	0	0	0	843615	843911	SMc0769	+	297	15964520	-	hypothetical protein
3629	SMc00823	0	0	0	0	0	0	0	0	0	0	0	0	843911	844306	SMc0770	+	396	15964521	-	hypothetical protein
3630	SMc00824	0	0	0	0	0	0	0	0	0	0	0	0	844367	845200	SMc0771	-	834	15964522	-	hypothetical protein
3631	SMc00825	0	0	0	0	0	0	0	0	0	0	0	0	845337	846710	SMc0772	-	1374	195970199	gsh1	glutamate--cysteine ligase precursor protein
3632	SMc00826	0	0	0	0	0	0	0	0	0	0	0	0	846848	847585	SMc0773	-	738	15964524	-	16S ribosomal RNA methyltransferase RsmE
3633	SMc00827	0	0	0	0	0	0	0	0	0	0	0	0	847602	849146	SMc0774	-	1545	195970198	-	transport transmembrane protein
3634	SMc00828	0	0	0	0	0	0	0	0	0	0	0	0	849289	849795	SMc0775	-	507	15964526	-	hypothetical protein
3635	SMc00829	0	0	0	0	0	0	0	0	0	0	0	0	850072	850899	SMc0776	-	828	15964527	-	transcriptional regulator
3636	SMc00830	0	0	0	0	0	0	0	0	0	0	0	0	851078	852346	SMc0777	+	1269	15964528	-	hypothetical protein
3637	SMc00831	0	0	0	0	0	0	0	0	0	0	0	0	852348	853244	SMc0778	-	897	15964529	-	transcriptional regulator
3638	SMc00832	0	0	0	0	0	0	0	0	0	0	0	0	853444	854883	SMc0779	+	1440	15964530	glcD	glycolate oxidase subunit protein
3639	SMc00833	0	0	0	0	0	0	0	0	0	0	0	0	854880	856097	SMc0780	+	1218	15964531	glcE	glycolate oxidase subunit protein
3640	SMc00926	0	0	0	0	0	0	0	0	0	0	0	0	856192	857523	SMc0781	+	1332	195970197	glcF	glycolate oxidase iron-sulfur subunit protein
3641	SMc00925	0	0	0	0	0	0	0	0	0	0	0	0	857762	858457	SMc0782	-	696	15964533	-	signal peptide protein
3642	SMc00924	0	0	0	0	0	0	0	0	0	0	0	0	858648	859388	SMc0783	-	741	15964534	-	hypothetical protein
3643	SMc00923	0	0	0	0	0	0	0	0	0	0	0	0	859674	860309	SMc0784	+	636	15964535	tag	DNA-3-methyladenine DNA glycosylase
3644	SMc00922	0	0	0	0	0	0	0	0	0	0	0	0	860384	861841	SMc0785	-	1458	15964536	-	transporter transmembrane protein
3645	SMc00921	0	0	0	0	0	0	0	0	0	0	0	0	862031	862417	SMc0786	-	387	15964537	-	signal peptide protein
3646	SMc00931	0	0	0	0	0	0	0	0	0	0	0	0	862491	862916	SMc0787	-	426	15964538	-	hypothetical protein
3647	SMc00919	0	0	0	0	0	0	0	0	0	0	0	0	863149	864663	SMc0788	+	1515	15964539	hisS	histidyl-tRNA synthetase
3648	SMc00918	0	0	0	0	0	0	0	0	0	0	0	0	864669	865808	SMc0789	+	1140	15964540	hisZ	ATP phosphoribosyltransferase regulatory subunit
3649	SMc00917	0	0	0	0	0	0	0	0	0	0	0	0	865805	866500	SMc0790	+	696	15964541	hisG	ATP phosphoribosyltransferase catalytic subunit
3650	SMc00916	0	0	0	0	0	0	0	0	0	0	0	0	866620	867363	SMc0791	+	744	15964542	gst11	glutathione S-transferase
3651	SMc00915	0	0	0	0	0	0	0	0	0	0	0	0	867138	867329	SMc0792	+	192	15964543	-	hypothetical protein
3652	SMc00914	0	0	0	0	0	0	0	0	0	0	0	0	867417	868634	SMc0793	+	1218	15964544	-	oxidoreductase
3653	SMc00913	0	0	0	0	0	0	0	0	0	0	0	0	869135	870772	SMc0794	-	1638	15964545	groEL	chaperonin GroEL
3654	SMc00912	0	0	0	0	0	0	0	0	0	0	0	0	870848	871144	SMc0795	-	297	15964546	groES	co-chaperonin GroES
3655	SMc00911	0	0	0	0	0	0	0	0	0	0	0	0	871413	872240	SMc0796	+	828	15964547	-	hypothetical protein
3656	SMc00910	0	0	0	0	0	0	0	0	0	0	0	0	872554	873402	SMc0797	+	849	15964548	-	hypothetical protein
3657	SMc00909	0	0	0	0	0	0	0	0	0	0	0	0	873416	874399	SMc0798	+	984	15964549	ribF	bifunctional riboflavin kinase/FMN adenylyltransferase
3658	SMc00908	0	0	0	0	0	0	0	0	0	0	0	0	874682	877591	SMc0799	+	2910	15964550	ileS	isoleucyl-tRNA synthetase
3659	SMc00907	0	0	0	0	0	0	0	0	0	0	0	0	877731	878345	SMc0800	+	615	15964551	-	hypothetical protein
3660	SMc00906	0	0	0	0	0	0	0	0	0	0	0	0	878408	878887	SMc0801	+	480	15964552	-	acetyltransferase
3661	SMc00905	0	0	0	0	0	0	0	0	0	0	0	0	878931	879380	SMc0802	-	450	15964553	-	deaminase
3662	SMc00904	0	0	0	0	0	0	0	0	0	0	0	0	879455	881176	SMc0803	+	1722	15964554	-	hypothetical protein
3663	SMc00902	0	0	0	0	0	0	0	0	0	0	0	0	881183	881743	SMc0804	+	561	15964555	-	hypothetical protein
3664	SMc00930	0	0	0	0	0	0	0	0	0	0	0	0	881816	882715	SMc0805	+	900	15964556	-	hypothetical protein
3665	SMc00900	0	0	0	0	0	0	0	0	0	0	0	0	882944	883330	SMc0806	-	387	15964557	-	hypothetical protein
3666	SMc00899	0	0	0	0	0	0	0	0	0	0	0	0	883330	883584	SMc0807	-	255	15964558	-	hypothetical protein
3667	SMc00898	0	0	0	0	0	0	0	0	0	0	0	0	883723	885555	SMc0808	-	1833	15964559	kefB1	glutathione-regulated potassium-efflux system transmembrane protein
3668	SMc00897	0	0	0	0	0	0	0	0	0	0	0	0	885707	887053	SMc0809	+	1347	15964560	pmbA	PMBA protein
3669	SMc00896	0	0	0	0	0	0	0	0	0	0	0	0	887162	887980	SMc0810	+	819	15964561	-	sulfite biosynthesis protein
3670	SMc00895	0	0	0	0	0	0	0	0	0	0	0	0	888041	888277	SMc0811	+	237	15964562	-	hypothetical protein
3671	SMc00894	0	0	0	0	0	0	0	0	0	0	0	0	888315	889628	SMc0812	+	1314	15964563	kdtA	3-deoxy-D-manno-octulosonic-acid transferase
3672	SMc00893	0	0	0	0	0	0	0	0	0	0	0	0	889665	890375	SMc0813	+	711	15964564	-	hypothetical protein
3673	SMc00892	0	0	0	0	0	0	0	0	0	0	0	0	890518	891558	SMc0814	+	1041	15964565	lpxK	tetraacyldisaccharide 4'-kinase
3674	SMc00934	0	0	0	0	0	0	0	0	0	0	0	0	891571	892176	SMc0815	-	606	15964566	TRm11b	transposase ISRM11/ISRM2011-2
3675	SMc00891	0	0	0	0	0	0	0	0	0	0	0	0	892110	892517	SMc0816	-	408	15964567	TRm11a	transposase ISRM11/ISRM2011-2
3676	SMc00933	0	0	0	0	0	0	0	0	0	0	0	0	892736	892969	SMc0817	-	234	15964568	-	hypothetical protein
3677	SMc00932	0	0	0	0	0	0	0	0	0	0	0	0	893063	894880	SMc0818	-	1818	15964569	mutL	DNA mismatch repair protein
3678	SMc00888	0	0	0	0	0	0	0	0	0	0	0	0	895248	896984	SMc0819	+	1737	15964570	-	2-component receiver domain-containing protein
3679	SMc00887	0	0	0	0	0	0	0	0	0	0	0	0	896981	898327	SMc0820	+	1347	15964571	-	hypothetical protein
3680	SMc00929	0	0	0	0	0	0	0	0	0	0	0	0	898303	899283	SMc0821	-	981	15964572	-	transcriptional regulator
3681	SMc00886	0	0	0	0	0	0	0	0	0	0	0	0	899365	900909	SMc0822	+	1545	15964573	-	hypothetical protein
3682	SMc00885	0	0	0	0	0	0	0	0	0	0	0	0	900992	901630	SMc0823	-	639	15964574	-	transmembrane signal peptide protein
3683	SMc00884	0	0	0	0	0	0	0	0	0	0	0	0	901995	903719	SMc0824	-	1725	15964575	ilvD1	dihydroxy-acid dehydratase
3684	SMc00883	0	0	0	0	0	0	0	0	0	0	0	0	903810	904694	SMc0825	-	885	15964576	-	hypothetical protein
3685	SMc00882	0	0	0	0	0	0	0	0	0	0	0	0	904691	905329	SMc0826	-	639	15964577	-	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
3686	SMc00881	0	0	0	0	0	0	0	0	0	0	0	0	905344	906264	SMc0827	-	921	15964578	dgoK1	2-dehydro-3-deoxygalactonokinase
3687	SMc00880	0	0	0	0	0	0	0	0	0	0	0	0	906261	907031	SMc0828	-	771	15964579	-	oxidoreductase
3688	SMc00879	0	0	0	0	0	0	0	0	0	0	0	0	907157	908011	SMc0829	+	855	15964580	-	transcriptional regulator
3689	SMc00878	0	0	0	0	0	0	0	0	0	0	0	0	908239	908979	SMc0830	+	741	15964581	-	transcriptional regulator
3690	SMc00877	0	0	0	0	0	0	0	0	0	0	0	0	909133	909966	SMc0831	+	834	15964582	-	transcriptional regulator
3691	SMc00876	0	0	0	0	0	0	0	0	0	0	0	0	910428	911582	SMc0832	+	1155	15964583	-	ATP-binding MRP protein
